annee;etab_uai;etab_nom;tc;tf;nm;fl;app;int;amg;aut;region;departement;commune;fiche;dataviz;etab_url;etab_gps;nmc;gta;gti;etablissement_id_paysage;composante_id_paysage;rnd;code_formation
2024;0440005S;GRETA-CFA LOIRE-ATLANTIQUE - LPO G. Moquet - E. Lenoir (Châteaubriant - 44);Publics;BTS - BTSA - BTSM;BTS - Services - Gestion de la PME - en apprentissage;BTS - Gestion de la PME;Formations en apprentissage;;Enseignement en présentiel;;Pays de la Loire;Loire-Atlantique;Châteaubriant;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18326;;https://lenoir-moquet.paysdelaloire.e-lyco.fr/;47.7275, -1.369;BTS-GPME-App;18326;18326;;;12667;11421
2024;0721337M;CFA-FC Métiers de nos territoires - lycée privé Nazareth RUILLE (Loir en Vallée - 72);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;BTS - Service et prestation des secteurs sanitaire et social;Formations en apprentissage;;Enseignement en présentiel;;Pays de la Loire;Sarthe;Loir en Vallée;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18338;;http://www.lppnazareth.com;47.7525, 0.6191;BTS-SP3S-App;18338;18338;;;14300;1367
2024;0383546Y;Université Grenoble Alpes (Saint-Martin-d'Hères - 38);Publics;Licence sélective,Licence;Double licence - Langues, littératures et civilisations étrangères et régionales / Langues, littératures et civilisations étrangères et régionales - double licence anglais/russe;L1 - Langues, littératures et civilisations étrangères et régionales,L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Isère;Gières;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18373;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18373;http://www.univ-grenoble-alpes.fr/;45.1906, 5.77411;L1-LLCER;18373;18373;Y7ch7;;7813;2029
2024;0352660B;GRETA-CFA P. Mendès France Rennes (35);Publics;BTS - BTSA - BTSM;BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique - en apprentissage;BTS - Métiers du géomètre-topographe et de la modélisation numérique;Formations en apprentissage;;Enseignement en présentiel;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18392;;http://www.lyceepmf.fr/;48.134, -1.68403;BTS-MGTMN-App;18392;18392;;;938;11403
2024;0781809T;ESIEE IT Campus Montigny-le-Bretonneux (78);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Services informatiques aux organisations - en apprentissage;BTS - Services informatiques aux organisations;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Yvelines;Montigny-le-Bretonneux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18400;;http://www.esiee-it.fr/;48.7743, 2.0167;BTS-SIO-App;18400;18400;;;26243;1458
2024;0134015U;Aix-Marseille Université - Site de Marseille Saint Charles (Marseille  3e  Arrondissement - 13);Publics;C.M.I - Cursus Master en Ingénierie,Licence sélective;C.M.I - Cursus Master en Ingénierie - Sciences de la vie et de la terre - Ingénierie Environnementale Cursus Master Ingénierie (Site Saint Charles);C.M.I - Sciences de la vie et de la terre;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18403;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18403;http://formations.univ-amu.fr;43.3055, 5.3791;CMI-SVT;18403;18403;xJdyB;;4782;4039
2024;0671832C;Lycée Jean-Baptiste Schwilgue (Sélestat - 67);Publics;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;BTS - Conseil et commercialisation de solutions techniques;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Bas-Rhin;Sélestat;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18413;;http://www.lycee-schwilgue.fr;48.2523, 7.449;BTS-CCST-App;18413;18413;;;22135;11429
2024;0780422K;Lycée Francois Villon (Les Mureaux - 78);Publics;BTS - BTSA - BTSM;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;BTS - Négociation et digitalisation de la Relation Client;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Yvelines;Ecquevilly;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18415;;http://www.lyc-villon-mureaux.ac-versailles.fr/;48.9702, 1.91972;BTS-NDRC-App;18415;18415;;;471;11418
2024;0912251C;Lycée Henri Poincare (Palaiseau - 91);Publics;BTS - BTSA - BTSM;BTS - Services - Service et prestation des secteurs sanitaire et social - en apprentissage;BTS - Service et prestation des secteurs sanitaire et social;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Essonne;Palaiseau;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18421;;http://www.lyc-poincare-palaiseau.ac-versailles.fr/;48.7034, 2.23609;BTS-SP3S-App;18421;18421;;;13311;1367
2024;0931272C;Lycée GUSTAVE EIFFEL (Gagny - 93);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;;;Enseignement en présentiel;;Île-de-France;Seine-Saint-Denis;Gagny;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18442;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18442;http://www.eiffel-gagny.org;48.8849, 2.53652;BTS-CIEL-IR;18442;18442;;;2156;10436
2024;0090013R;Lycée de Mirepoix - CFA Académique Midi-Pyrénées (09);Publics;BTS - BTSA - BTSM;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;BTS - Conception des processus de réalisation de produits (1ère année commune);Formations en apprentissage;;Enseignement en présentiel;;Occitanie;Ariège;Mirepoix;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18470;;https://cite-scolaire-mirepoix.mon-ent-occitanie.fr/;43.0863, 1.88346;BTS-CPRP-App;18470;18470;;;18610;11410
2024;0490970N;Université Angers (49);Publics;Licence sélective,Licence;Double licence - Droit / Economie et gestion - Double licence Droit et Economie;L1 - Economie et gestion,L1 - Droit;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour autres publics spécifiques;;Pays de la Loire;Maine-et-Loire;Angers;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18495;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18495;http://www.univ-angers.fr;47.47857, -0.55009;L1-Droit;18495;18495;IXHyv;;13084;2002
2024;0441823T;GRETA-CFA LOIRE-ATLANTIQUE - LP Heinlex (Saint-Nazaire - 44);Publics;BTS - BTSA - BTSM;BTS - Production - Pilotage des procédés - en apprentissage;BTS - Pilotage des procédés;Formations en apprentissage;;Enseignement en présentiel;;Pays de la Loire;Loire-Atlantique;Saint-Nazaire;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18531;;https://heinlex.paysdelaloire.e-lyco.fr/;47.2646, -2.26327;BTS-PP-App;18531;18531;;;15852;11405
2024;0312686B;Lycée Saint-Exupéry - CFA Académique Midi-Pyrénées (Blagnac - 31);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Aéronautique option avionique - en apprentissage;CS - Aéronautique option avionique;Formations en apprentissage;;Enseignement en présentiel;;Occitanie;Haute-Garonne;Blagnac;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18557;;http://saint-exupery-blagnac.entmip.fr;43.6533, 1.37548;CS-A-Opt.A/App;18557;18557;;;21692;491002
2024;0922377J;CFA ISIFA (Issy-les-Moulineaux - 92);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;BTS - Conseil et commercialisation de solutions techniques;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;;Île-de-France;Hauts-de-Seine;Issy-les-Moulineaux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18574;;https://www.isifaplusvalues.com/ecole-commerce-paris;48.8273, 2.27662;BTS-CCST-App;18574;18574;;;28007;11429
2024;0370749N;Campus Sainte Marguerite (Chambray-lès-Tours - 37);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Commerce International;BTS - Commerce International;;;Enseignement en présentiel;;Centre-Val de Loire;Indre-et-Loire;Chambray-lès-Tours;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18586;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18586;http://www.sfda37.fr;47.3456, 0.72164;BTS-CI;18586;18586;;;28544;10427
2024;0590121L;Lycée Cesar Baggio (Lille - 59);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;BTS - Fluide, énergie, domotique - option C domotique et bâtiment communicants;;;Enseignement en présentiel;;Hauts-de-France;Nord;Lille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18604;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18604;http://www.lyceebaggio.fr/;50.6177, 3.06739;BTS-FED-Opt.C;18604;18604;4Jk9N;;12529;422
2024;0752325V;LEA-CFI PARIS-GAMBETTA (Paris 20e  Arrondissement - 75);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;BTS - Fluide, énergie, domotique - option A génie climatique et fluidique;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Paris;Paris;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18625;;https://www.lea-cfi.fr/;48.8762, 2.40603;BTS-FED-Opt.A-App;18625;18625;;;17534;1395
2024;0561687E;Facultés libres de l'ouest - UCO - Bretagne Sud (Arradon - 56);Privés enseignement supérieur;Formations aux métiers du sport,Licence sélective,Licence;Licence - Sciences et Techniques des Activités Physiques et Sportives;L1 - Sciences et Techniques des Activités Physiques et Sportives;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Morbihan;Arradon;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18647;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18647;https://vannes.uco.fr/fr;47.6477, -2.80563;L1-STAPS;18647;18647;7zzqc;B8z9z;16174;2020
2024;0410592W;BTP CFA DE LOIR ET CHER (Blois - 41);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Systèmes constructifs bois et habitat - en apprentissage;BTS - Systèmes constructifs bois et habitat;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;;Centre-Val de Loire;Loir-et-Cher;Blois;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18651;;https://btpcfa-cvdl.fr/catalogue;47.6095, 1.32048;BTS-SCBH-App;18651;18651;;;22360;1420
2024;0290184T;Lycée Saint-Joseph (Landerneau - 29);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage;BTS - Conception et Réalisation de Systèmes Automatiques;Formations en apprentissage;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Bretagne;Finistère;Landerneau;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18668;;http://www.les-2-rives.fr;48.448, -4.23707;BTS-CRSA-App;18668;18668;;;13376;1404
2024;0131786W;CFA METIERS DE L AUTOMOBILE (Marseille  8e  Arrondissement - 13);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;BTS - Maintenance des véhicules option voitures particulières;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18687;;http://www.af13.fr;43.2578, 5.38974;BTS-MV-Opt.VP-App;18687;18687;;;30174;11407
2024;0131786W;CFA METIERS DE L AUTOMOBILE (Marseille  8e  Arrondissement - 13);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Maintenance des véhicules option motocycles - en apprentissage;BTS - Maintenance des véhicules option motocycles;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18689;;http://www.af13.fr;43.2578, 5.38974;BTS-MV-Opt.Moto-App;18689;18689;;;26656;11409
2024;0252005U;IMEA - Montbéliard (25);Privés enseignement supérieur;Formations professionnelles;Formation professionnelle - Gestionnaire d'unité commerciale (option généraliste / option spécialisée) (Bac +2) - en apprentissage;FP - Gestionnaire d'unité commerciale (option généraliste / option spécialisée) (bac +2);Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés;Des épreuves de sélection sont mises en place pour candidater à cette formation;Bourgogne-Franche-Comté;Doubs;Montbéliard;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18696;;http://www.imea.info;47.5093, 6.80498;GUC-App;18696;18696;;;12562;1673
2024;0290170C;Lycée Le Likès (Quimper - 29);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Management économique de la construction (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Management économique de la construction;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau;;Bretagne;Finistère;Quimper;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18706;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18706;http://www.likes.org;48.0004, -4.10193;BTS-MEC;18706;18706;;;10836;10430
2024;0160862A;Lycée professionnel Jean Albert Gregoire (Soyaux - 16);Publics;BTS - BTSA - BTSM;BTS - Production - Maintenance des véhicules option motocycles - en apprentissage;BTS - Maintenance des véhicules option motocycles;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Charente;Soyaux;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18717;;http://www.lycee-gregoire.com;45.6299, 0.2178;BTS-MV-Opt.Moto-App;18717;18717;;;15258;11409
2024;0622803K;Lycée Blaise Pascal (Longuenesse - 62);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;;;Enseignement en présentiel;;Hauts-de-France;Pas-de-Calais;Longuenesse;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18725;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18725;http://www.bpascal.fr;50.7391, 2.25604;BTS-CIEL-IR;18725;18725;;;15178;10436
2024;0171209X;BTP CFA Charente-Maritime (Saintes - 17);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Management économique de la construction - en apprentissage;BTS - Management économique de la construction;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Charente-Maritime;Saintes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18778;;http://www.btpcfa-poitou-charentes.fr;45.7422, -0.66542;BTS-MEC-App;18778;18778;;;13860;11430
2024;0150605B;CFA du bâtiment et travaux publics Georges Boché (Massiac - 15);Privés hors contrat;BTS - BTSA - BTSM;BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation - en apprentissage;BTS - Finitions, aménagement des bâtiments: conception et réalisation;Formations en apprentissage;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Cantal;Massiac;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18786;;https://btpcfa-aura.fr/cfa/btp-cfa-cantal;45.2612, 3.1775;BTS-FABCR-App;18786;18786;;;11967;11431
2024;9720003W;Lycée Bellevue (Fort-de-France - 972);Publics;Etudes de santé;DTS Imagerie médicale et radiologie thérapeutique;DTS Imagerie médicale et radiologie thérapeutique;;;Enseignement en présentiel;;Martinique;Martinique;Fort-de-France;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18796;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18796;https://site.ac-martinique.fr/lyc-bellevue/;14.6039, -61.0833;DTS-IM-RT;18796;18796;a2MEj;;9653;498
2024;0312822Z;Lycée polyvalent Charles de Gaulle (Muret - 31);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air;BTS - Fluide, énergie, domotique - option B froid et conditionnement d'air;;;Enseignement en présentiel;;Occitanie;Haute-Garonne;Muret;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18815;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18815;https://charles-de-gaulle.mon-ent-occitanie.fr/;43.4685, 1.32196;BTS-FED-Opt.B;18815;18815;;;14004;398
2024;0311902Z;Lycée Stéphane Hessel (Toulouse - 31);Publics;BTS - BTSA - BTSM;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune;BTS - Etudes de réalisation d'un projet de communication - 1ère année commune;;;Enseignement en présentiel;;Occitanie;Haute-Garonne;Toulouse;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18821;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18821;http://stephane-hessel.entmip.fr/;43.61638, 1.47571;BTS-ERPC;18821;18821;;;16805;10413
2024;0951673C;Lycée professionnel Gustave Eiffel (Ermont - 95);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;BTS - Fluide, énergie, domotique - option C domotique et bâtiment communicants;;;Enseignement en présentiel;;Île-de-France;Val-d'Oise;Ermont;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18830;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18830;http://www.lyc-eiffel-ermont.ac-versailles.fr/;48.9851, 2.2442;BTS-FED-Opt.C;18830;18830;;;14196;422
2024;0932221J;Lycée Blaise Pascal (Villemomble - 93);Publics;Formations diplômantes du travail social,BTS - BTSA - BTSM;BTS - Services - Economie sociale familiale;BTS - Economie sociale familiale;;;Enseignement en présentiel;;Île-de-France;Seine-Saint-Denis;Villemomble;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18841;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18841;https://www.lyceeblaisepascal.fr;48.882, 2.51102;BTS-ESF;18841;18841;;;11846;462
2024;0770924L;Lycée Campus de Coulommiers (77);Publics;Formations diplômantes du travail social,BTS - BTSA - BTSM;BTS - Services - Economie sociale familiale;BTS - Economie sociale familiale;;;Enseignement en présentiel;;Île-de-France;Seine-et-Marne;Coulommiers;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18854;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18854;http://www.campus-coulommiers.eu/;48.8241, 3.09245;BTS-ESF;18854;18854;;;3089;462
2024;9760270P;Lycée Cité scolaire du nord (Mtsamboro - 976);Publics;BTS - BTSA - BTSM;BTS - Services - Gestion de la PME;BTS - Gestion de la PME;;;Enseignement en présentiel;;Mayotte;Mayotte;Acoua;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18856;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18856;http://lycee-du-nord.ac-mayotte.fr/;-12.716, 45.051;BTS-GPME;18856;18856;D4xrV;;23526;10421
2024;0383354P;CFPPA ST ISMIER (Saint-Ismier - 38);Publics;BTS - BTSA - BTSM;BTS - Agricole - Aménagements paysagers - en apprentissage;BTSA - Aménagements paysagers;Formations en apprentissage;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Isère;Saint-Ismier;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18881;;https://lycee-horticole-grenoble-st-ismier.educagri.fr/letablissement/cfppa;45.2411, 5.82563;BTSA-AP-App;18881;18881;;;17336;1666
2024;0210019G;Lycée Le Castel (Dijon - 21);Publics;BTS - BTSA - BTSM;BTS - Services - Comptabilité et gestion - en apprentissage;BTS - Comptabilité et gestion;Formations en apprentissage;;Enseignement en présentiel;;Bourgogne-Franche-Comté;Côte-d'Or;Dijon;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18893;;http://lyc-lecastel.fr;47.3126, 5.03653;BTS-CG-App;18893;18893;;;7559;1486
2024;0693328T;INTERFORA IFAIP (Saint-Fons - 69);Privés hors contrat;BTS - BTSA - BTSM;BTS - Production - Pilotage des procédés - en apprentissage;BTS - Pilotage des procédés;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Auvergne-Rhône-Alpes;Rhône;Saint-Fons;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18932;;https://interfora-ifaip-cfa.com/;45.7059, 4.85371;BTS-PP-App;18932;18932;;;12417;11405
2024;0292252R;GRETA-CFA Dupuy de Lôme Brest (29);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Mécatronique navale - en apprentissage;CS - Mécatronique navale;Formations en apprentissage;;Enseignement en présentiel;;Bretagne;Finistère;Brest;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18954;;https://www.lyceedupuydelomebrest.fr/;48.391, -4.51105;CS-MN/App;18954;18954;;;3978;491018
2024;0540076P;CFA Jean Zay (Jarny - 54);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Aéronautique option hélicoptères à moteurs à turbines - en apprentissage;CS - Aéronautique option hélicoptères à moteurs à turbines;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Meurthe-et-Moselle;Jarny;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18964;;https://lyc-zay.monbureaunumerique.fr/;49.1576, 5.87604;CS-A-Opt.HMT/App;18964;18964;;;18011;491006
2024;0450808J;CFA EST-LOIRET (Montargis - 45);Privés sous contrat;BTS - BTSA - BTSM;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;BTS - Conseil et commercialisation de solutions techniques;Formations en apprentissage;;Enseignement en présentiel;;Centre-Val de Loire;Loiret;Montargis;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18977;;http://www.cfa-montargis.com;47.9938, 2.72915;BTS-CCST-App;18977;18977;;;28171;11429
2024;9840482B;Lycée du Diadème - Te tara o mai'ao (Pirae - 987);Publics;CPGE;CPGE - PTSI;CPGE - PTSI;;;Enseignement en présentiel;;Polynésie française;Polynésie française;;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=18981;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=18981;https://lycee2pirae.com/;-17.52905, -149.54874;CPGE-PTSI;18981;18981;;;9203;13
2024;9740921H;Lycée professionnel Isnelle Amelin (Sainte-Marie - 974);Publics;BTS - BTSA - BTSM;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Métiers de l'esthétique-cosmétique-parfumerie;;;Enseignement en présentiel;;La Réunion;La Réunion;Sainte-Marie;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19006;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19006;http://lycee-isnelle-amelin.ac-reunion.fr/;-20.9072, 55.5202;BTS-MECP;19006;19006;;;11736;358
2024;9741206T;Lycée de Bois d'Olive (Saint-Pierre - 974);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Fluide, énergie, domotique - option C domotique et bâtiment communicants;;;Enseignement en présentiel;;La Réunion;La Réunion;Saint-Pierre;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19016;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19016;http://lycee-bois-d-olive.ac-reunion.fr/;-21.29634, 55.46069;BTS-FED-Opt.C;19016;19016;;;10568;422
2024;0754476H;Lycée des Métiers de l'Hôtellerie Guillaume TIREL (Paris 14e  Arrondissement - 75);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Accueil-réception;CS - Accueil-réception;;;Enseignement en présentiel;;Île-de-France;Paris;Paris;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19026;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19026;https://www.lyceeguillaumetirel.fr;48.8395, 2.33115;CS-AR;19026;19026;;;22082;490001
2024;0050039R;CFA régional de la Cité technique Lycée Poutrain (Saint-Jean-Saint-Nicolas - 05);Privés sous contrat;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Techn. en énergies renouvelables opt. b énergie thermique - en apprentissage;CS - Techn. en énergies renouvelables opt. b énergie thermique;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Saint-Jean-Saint-Nicolas;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19049;;http://www.lyceepoutrain.fr;44.6706, 6.2162;CS-TER-Opt-T/App;19049;19049;;;28114;491026
